code_etudiant;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
1936;616.423;25.664;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;26.156;25.5;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1937;1589.031;20.273;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.617;19.289;19.781;19.125;19.617;19.125;19.125;20.109;19.125;19.125;19.125;19.945;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1938;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1939;138.44799999999998;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1940;406.75800000000004;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1941;1279.25;26.484;26.32;25.828;25.5;25.5;25.5;25.5;25.5;25.664;25.828;26.976;26.32;25.828;25.5;25.5;25.664;25.5;27.468;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.992;25.5;25.992;25.5
1942;1239.403;25.5;25.664;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1943;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1944;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1945;136.738;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1946;371.635;25.664;26.32;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1947;136.265;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1948;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1949;226.672;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1950;567.769;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1951;382.797;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1952;975.491;19.453;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;20.929;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1953;970.3389999999999;21.421;19.781;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.289;19.289;19.617;19.453;19.125;19.125;19.125;19.125;21.257;19.125;19.125;19.125;20.109;19.125;19.125;19.125;19.125;19.125;19.125;19.453
1954;73.512;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1955;439.46000000000004;26.156;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.828;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1956;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1957;589.186;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1958;49.325;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1959;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1960;61.629999999999995;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1961;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1962;61.048;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1963;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1964;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1965;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1966;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1967;2116.695;26.648;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.664;26.484;26.32;26.156;25.992;25.5;25.828;25.5;25.5;27.632;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828
1968;45.527;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1969;121.857;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.451999999999998;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1970;780.0550000000001;25.5;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.436;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
1971;438.86199999999997;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1972;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1973;267.19000000000005;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.32;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1974;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1975;73.344;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1976;1336.62;25.992;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1977;241.724;25.664;25.664;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1978;181.199;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1979;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1980;41.241;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1981;577.787;25.5;25.828;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.5;25.5;25.664;25.5;25.5;26.976;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1982;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1983;129.993;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1984;63.553000000000004;26.32;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1985;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1986;1002.182;20.109;19.289;20.765;19.125;19.125;19.125;19.125;19.125;20.601;19.125;19.781;19.617;19.453;19.945;19.453;19.125;19.125;24.537;19.125;19.125;19.453;20.929;19.125;19.125;19.125;19.125;19.125;19.945;20.601
1987;432.20700000000005;19.125;19.617;20.437;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125
1988;687.3990000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;27.468;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1989;222.77100000000002;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1990;44.434;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1991;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1992;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1993;438.087;25.5;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.664;25.664;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1994;358.627;25.664;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1995;36.133;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1996;1078.268;28.288;26.156;25.664;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.664;25.992;25.828;25.5;25.5;25.5;25.5;29.436;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1997;358.719;25.828;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
1998;887.307;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;21.913;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
1999;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2000;466.94000000000005;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5
2001;758.1550000000001;26.484;25.992;26.32;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.828;25.828;25.5;25.664;25.5;25.5;28.124;25.5;25.5;25.828;27.304;25.5;25.5;25.5;25.5;25.5;25.5;25.992
2002;30.448;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2003;338.795;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.992;25.664;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2004;601.071;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.617;19.289;19.289;19.617;19.617;19.125;19.289;19.125;19.125;21.093;19.125;19.125;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.453;19.945
2005;978.028;19.125;19.289;19.453;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.453;19.453;19.289;19.125;19.289;19.125;19.125;23.553;19.125;19.125;19.289;20.437;19.125;19.125;19.125;19.125;19.125;19.125;19.945
2006;1050.9540000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;25.5;25.5;25.5;25.5;29.108;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2007;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2008;71.712;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2009;447.43600000000004;25.992;25.664;26.484;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;26.484;25.5;25.5;25.5;25.5;25.5;27.632;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.156
2010;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2011;67.845;19.125;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2012;213.75500000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2013;330.598;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.648;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2014;639.2860000000001;25.664;25.5;26.484;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.124;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2015;1055.3600000000001;20.437;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.289;19.289;19.781;19.781;19.781;19.125;19.289;19.289;19.125;23.061;19.125;20.109;19.617;20.929;19.617;19.289;19.125;19.289;19.125;20.273;19.781
2016;275.01;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2017;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2018;145.83;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.632;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2019;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2020;79.44200000000001;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2021;832.8120000000001;25.5;25.664;26.32;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.828;25.828;25.5;25.5;25.5;25.5;25.5;30.092;25.5;25.5;25.828;26.484;25.5;25.5;25.5;25.5;25.5;25.664;25.992
2022;461.703;25.5;25.992;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;31.240000000000002;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
2023;36.75;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2024;39.983000000000004;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2025;212.159;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.664;25.828;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
2026;813.327;20.437;19.289;19.289;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.453;19.453;19.781;19.125;19.617;19.125;19.125;20.929;19.125;19.125;19.289;20.765;19.125;19.125;19.125;19.125;19.125;19.125;19.945
2027;180.44100000000003;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;26.976;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2028;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2029;359.259;25.664;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.828;25.5;25.5;25.5;25.5;25.5;27.632;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5
2030;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2031;427.178;27.14;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.664;26.156;25.5;25.5;25.5;25.5;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664
2032;408.50600000000003;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;30.584;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2033;21.688;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2034;375.762;25.664;25.664;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;29.928;25.5;25.5;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.828;25.5
2035;181.45600000000002;25.828;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2036;201.579;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2037;573.742;19.453;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.781;19.125;19.125;19.125;19.125;19.125;21.913;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125
2038;44.891000000000005;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2039;133.231;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.289;19.125
2040;1630.7730000000001;26.484;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;28.288;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.828
2041;60.25;25.828;25.5;27.14;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2042;435.853;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;27.304;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2043;403.353;25.664;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;26.32;25.664;25.5;25.5;25.5;25.5;26.648;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
2044;234.93099999999998;20.765;19.289;19.617;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2045;555.47;19.453;19.289;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.453;19.125;19.125;19.125;19.125;19.125;19.125;21.093;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.945;19.125
2046;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125;19.125
2047;633.9380000000001;26.156;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.664;25.5;25.5;25.5;25.5;25.5;25.5;25.5;25.5
