code_etudiant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,result,type
83,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,TBien,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
84,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
85,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,TBien,Moyen,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,Mediocre,Moyen,TBien,Moyen,Pass,test
86,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
87,Moyen,Mediocre,Mediocre,TBien,Moyen,TBien,Mediocre,TBien,TBien,Moyen,Mediocre,Moyen,TBien,TBien,Moyen,Mediocre,Mediocre,Mediocre,TBien,TBien,TBien,TBien,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,TBien,Pass,app
88,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
89,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Pass,app
90,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
91,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
92,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,TBien,Pass,app
93,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
94,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
95,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
96,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,TBien,Pass,app
97,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
98,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
99,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
100,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,TBien,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Pass,app
101,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
102,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Mediocre,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,TBien,Pass,app
103,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
104,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Pass,app
105,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,Moyen,Mediocre,TBien,Pass,app
106,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,TBien,Mediocre,TBien,TBien,Moyen,Moyen,Mediocre,Mediocre,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Fail,test
107,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Pass,app
108,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
109,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
110,Moyen,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
111,Moyen,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,TBien,TBien,Moyen,TBien,Mediocre,Moyen,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Fail,app
112,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,TBien,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
113,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
114,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Pass,app
115,Moyen,TBien,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,TBien,Pass,app
116,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
117,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,Moyen,Moyen,Mediocre,TBien,TBien,TBien,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,Pass,app
118,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Pass,app
119,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,TBien,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Dropout,app
120,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
121,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,TBien,Pass,app
122,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
123,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Fail,app
124,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
125,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,TBien,TBien,TBien,Mediocre,Mediocre,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Pass,app
126,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
127,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Mediocre,TBien,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Mediocre,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Pass,app
128,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
129,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
130,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Moyen,Pass,app
131,TBien,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Pass,test
132,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
133,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
134,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
135,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,Pass,app
136,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
137,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
138,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Pass,app
139,Moyen,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Pass,app
140,TBien,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Pass,app
141,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
142,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
143,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
144,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,TBien,Moyen,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,TBien,Moyen,TBien,Pass,app
145,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,TBien,Moyen,TBien,Moyen,TBien,TBien,TBien,TBien,TBien,Pass,app
146,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Pass,app
147,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Fail,app
148,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Pass,app
149,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
150,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
151,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,Mediocre,Mediocre,TBien,TBien,TBien,Moyen,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,Moyen,Moyen,TBien,Pass,app
152,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
153,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Moyen,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
154,Mediocre,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,test
155,TBien,TBien,TBien,TBien,TBien,TBien,Moyen,TBien,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,TBien,TBien,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,TBien,Pass,app
156,Mediocre,TBien,TBien,TBien,Moyen,TBien,TBien,TBien,TBien,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,TBien,Moyen,TBien,Moyen,Mediocre,Dropout,app
157,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Pass,app
158,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Fail,app
159,Moyen,Moyen,Mediocre,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,TBien,TBien,Moyen,TBien,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Moyen,TBien,TBien,Moyen,TBien,Pass,app
160,TBien,TBien,TBien,Moyen,Moyen,Moyen,Moyen,Mediocre,Moyen,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,TBien,Mediocre,Moyen,Moyen,Mediocre,Mediocre,TBien,Mediocre,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Mediocre,Pass,app
161,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,test
162,Moyen,Mediocre,Mediocre,Mediocre,Moyen,TBien,Mediocre,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,TBien,Moyen,Moyen,Mediocre,Moyen,Moyen,Moyen,Moyen,Moyen,Moyen,TBien,Mediocre,Moyen,Moyen,Mediocre,Moyen,Pass,app
163,Mediocre,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Faible,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Dropout,app
164,TBien,Mediocre,Moyen,TBien,Moyen,TBien,Mediocre,TBien,Moyen,Moyen,Moyen,Mediocre,Moyen,Moyen,TBien,Mediocre,Mediocre,Mediocre,Moyen,Moyen,Moyen,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,Mediocre,TBien,Pass,app
